posicao_risco,id_municipio,uf,regiao,n_alunos,taxa_prevista,taxa_observada,risco_previsto,meta_alfabetizacao_2024,gap_meta_2024,gap_meta_2026,risco_de_perder_meta_2024,situacao_historico,em_treino
2083,2305100,CE,Nordeste,73,0.5853079,0.958904109589041,0.4146921,59.66,-1.1292115783691372,-8.789211578369134,True,completo,False
2084,3530805,SP,Sudeste,657,0.5853371,0.5814307458143074,0.4146629,58.13,0.40371047973632557,-7.856289520263672,False,parcial,True
2085,4316501,RS,Sul,61,0.58542895,0.7049180327868853,0.41457105,80.0,-21.457103729248047,-21.457103729248047,True,completo,False
2086,4308805,RS,Sul,39,0.5854521,0.23076923076923078,0.41454792,,,,False,completo,False
2087,4313334,RS,Sul,25,0.585493,0.28,0.41450697,80.0,-21.450698852539062,-21.450698852539062,True,completo,True
2088,2110005,MA,Nordeste,694,0.5855025,0.5951008645533141,0.4144975,58.67,-0.11974899291992358,-8.16974899291992,True,completo,True
2089,2202083,PI,Nordeste,142,0.5856307,0.6267605633802817,0.4143693,52.75,5.813072204589844,-4.5169277954101545,False,completo,False
2090,3526704,SP,Sudeste,993,0.58571106,0.6193353474320241,0.41428894,57.33,1.2411059570312517,-7.338894042968747,False,parcial,False
2091,4110003,PR,Sul,67,0.58577126,0.582089552238806,0.41422874,55.71,2.8671255493164054,-6.33287445068359,False,completo,True
2092,2513653,PB,Nordeste,30,0.58580375,0.9,0.41419625,46.0,12.580375671386719,-0.2096243286132804,False,completo,True
2093,5105622,MT,Centro-Oeste,305,0.5858325,0.580327868852459,0.41416752,56.36,2.223248138427735,-6.726751861572268,False,completo,True
2094,2112001,MA,Nordeste,127,0.585857,0.5511811023622047,0.41414303,50.74,7.845697174072264,-3.2343028259277347,False,completo,False
2095,3551702,SP,Sudeste,1386,0.58585733,0.5440115440115441,0.41414267,58.07,0.515731506347656,-7.764268493652338,False,parcial,True
2096,4316758,RS,Sul,79,0.5858771,0.46835443037974683,0.41412288,80.0,-21.412288665771484,-21.412288665771484,True,completo,True
2097,3545803,SP,Sudeste,1579,0.5859043,0.6694110196326789,0.4140957,58.84,-0.24956878662109716,-8.229568786621087,True,parcial,False
2098,1301001,AM,Norte,340,0.58619297,0.5941176470588235,0.41380703,52.7,5.919297027587888,-4.4307029724121065,False,completo,True
2099,5003108,MS,Centro-Oeste,68,0.5862775,0.5882352941176471,0.41372252,51.21,7.417746582031249,-3.4922534179687474,False,completo,True
2100,5215231,GO,Centro-Oeste,986,0.58636194,0.5760649087221096,0.41363806,56.87,1.766196136474612,-6.983803863525395,False,completo,True
2101,5107909,MT,Centro-Oeste,2552,0.5863663,0.542319749216301,0.4136337,60.84,-2.203368988037113,-9.413368988037107,True,completo,True
2102,3509452,SP,Sudeste,65,0.58649194,0.4307692307692308,0.41350806,51.32,7.3291928100585935,-3.530807189941406,False,parcial,True
2103,4308078,RS,Sul,54,0.5865965,0.6481481481481481,0.4134035,80.0,-21.340351104736328,-21.340351104736328,True,completo,True
2104,2204105,PI,Nordeste,62,0.58667964,0.3225806451612903,0.41332036,52.61,6.057964935302735,-4.322035064697268,False,completo,True
2105,3547908,SP,Sudeste,64,0.58675784,0.671875,0.41324216,54.65,4.025785064697267,-5.574214935302734,False,parcial,True
2106,4308201,RS,Sul,279,0.5867929,0.5949820788530465,0.4132071,79.15,-20.470713043212896,-20.76071304321289,True,completo,True
2107,4304952,RS,Sul,20,0.586952,0.4,0.41304803,80.0,-21.30480194091797,-21.30480194091797,True,completo,True
2108,2504504,PB,Nordeste,52,0.58702797,0.46153846153846156,0.41297203,60.18,-1.4772030639648435,-8.937203063964844,True,completo,True
2109,2914109,BA,Nordeste,71,0.5870283,0.5915492957746479,0.41297168,68.9,-10.197168731689459,-14.257168731689447,True,completo,True
2110,2507408,PB,Nordeste,54,0.58705395,0.24074074074074073,0.41294605,57.85,0.8553947448730455,-7.514605255126952,False,completo,True
2111,2511608,PB,Nordeste,89,0.5870759,0.6179775280898876,0.4129241,47.82,10.887588195800781,-1.2624118041992176,False,completo,True
2112,1506906,PA,Norte,61,0.58721864,0.7868852459016393,0.41278136,56.76,1.961862792968752,-6.838137207031252,False,completo,False
2113,2204709,PI,Nordeste,122,0.5872223,0.6721311475409836,0.41277772,59.47,-0.7477709960937489,-8.487770996093744,True,completo,False
2114,4303202,RS,Sul,19,0.58726573,0.5789473684210527,0.41273427,80.0,-21.273426055908203,-21.273426055908203,True,completo,True
2115,4214805,SC,Sul,472,0.5874947,0.510593220338983,0.41250533,,,,False,completo,True
2116,5108402,MT,Centro-Oeste,3780,0.58754396,0.6044973544973545,0.41245604,53.18,5.57439453125,-4.585605468750003,False,completo,True
2117,3538006,SP,Sudeste,1412,0.5875687,0.6402266288951841,0.4124313,58.74,0.016870269775388635,-8.003129730224614,False,parcial,True
2118,4203956,SC,Sul,223,0.5876316,0.6143497757847534,0.41236842,,,,False,completo,True
2119,4207684,SC,Sul,59,0.58772284,0.7796610169491526,0.41227716,62.89,-4.117714538574219,-10.517714538574225,True,completo,True
2120,2516805,PB,Nordeste,61,0.5878925,0.639344262295082,0.41210753,55.0,3.78924560546875,-5.680754394531249,False,completo,True
2121,2515500,PB,Nordeste,100,0.58811104,0.53,0.41188896,61.29,-2.478896179199218,-9.508896179199212,True,completo,False
2122,4316436,RS,Sul,23,0.58831215,0.6956521739130435,0.41168785,48.79,10.041214904785157,-1.748785095214842,False,completo,True
2123,3509809,SP,Sudeste,61,0.58836746,0.8688524590163934,0.41163254,39.06,19.77674621582031,4.70674621582031,False,parcial,True
2124,2700805,AL,Nordeste,43,0.58846486,0.6511627906976745,0.41153514,59.21,-0.3635148620605477,-8.203514862060544,True,completo,True
2125,3201308,ES,Sudeste,4438,0.5886507,0.6471383506083822,0.4113493,60.94,-2.0749296569824196,-9.244929656982421,True,completo,False
2126,4206652,SC,Sul,125,0.5887524,0.432,0.4112476,50.17,8.705240325927733,-2.5847596740722665,False,completo,False
2127,2403301,RN,Nordeste,63,0.5890896,0.6666666666666666,0.41091043,52.83,6.0789584350585955,-4.221041564941409,False,completo,True
2128,3548005,SP,Sudeste,213,0.5891576,0.6150234741784038,0.41084242,58.55,0.36575622558594034,-7.734243774414068,False,parcial,True
2129,2509206,PB,Nordeste,101,0.5892482,0.40594059405940597,0.41075182,50.02,8.90481994628906,-2.435180053710937,False,completo,False
2130,3519303,SP,Sudeste,394,0.58984095,0.6928934010152284,0.41015905,57.31,1.674096527099607,-6.905903472900391,False,parcial,True
2131,2107357,MA,Nordeste,164,0.5899241,0.6341463414634146,0.4100759,60.95,-1.9575912475585966,-9.117591247558593,True,completo,True
2132,4210209,SC,Sul,22,0.5899986,0.7727272727272727,0.4100014,56.12,2.8798588562011744,-6.160141143798825,False,completo,True
2133,4317806,RS,Sul,147,0.5901202,0.6462585034013606,0.4098798,78.05,-19.037979888916013,-19.69797988891601,True,completo,True
2134,5102694,MT,Centro-Oeste,73,0.5901358,0.7808219178082192,0.4098642,41.47,17.543580322265626,3.233580322265624,False,completo,False
2135,3554607,SP,Sudeste,29,0.59015924,0.5862068965517241,0.40984076,45.52,13.495922546386716,0.5359225463867219,False,parcial,True
2136,4312807,RS,Sul,61,0.59018177,0.5901639344262295,0.40981823,80.0,-20.981822967529297,-20.981822967529297,True,completo,True
2137,2205854,PI,Nordeste,102,0.59025764,0.5588235294117647,0.40974236,65.01,-5.984235534667974,-11.554235534667967,True,completo,True
2138,5000609,MS,Centro-Oeste,396,0.5903697,0.702020202020202,0.4096303,48.04,10.996972045898438,-1.073027954101562,False,completo,True
2139,3548054,SP,Sudeste,87,0.59043485,0.632183908045977,0.40956515,55.06,3.983483734130857,-5.466516265869146,False,parcial,True
2140,3523206,SP,Sudeste,486,0.59065294,0.5329218106995884,0.40934706,59.9,-0.8347076416015611,-8.404707641601561,True,parcial,True
2141,4318440,RS,Sul,18,0.5908293,0.6666666666666666,0.4091707,77.17,-18.087068481445314,-19.057068481445313,True,completo,True
2142,3541406,SP,Sudeste,1708,0.59083,0.6118266978922716,0.40916997,58.37,0.7130039978027369,-7.456996002197272,False,parcial,True
2143,3520301,SP,Sudeste,290,0.59086365,0.6206896551724138,0.40913635,60.97,-1.8836352539062489,-9.033635253906255,True,parcial,False
2144,4321477,RS,Sul,12,0.59088755,0.6666666666666666,0.40911245,,,,False,completo,False
2145,4314555,RS,Sul,11,0.5910294,0.7272727272727273,0.4089706,,,,False,completo,False
2146,3517802,SP,Sudeste,36,0.59104156,0.6111111111111112,0.40895844,58.6,0.5041564941406236,-7.575843505859382,False,parcial,True
2147,2404903,RN,Nordeste,47,0.5910634,0.5106382978723404,0.40893662,57.42,1.6863385009765608,-6.853661499023431,False,completo,True
2148,2206050,PI,Nordeste,43,0.5910762,0.6046511627906976,0.4089238,51.46,7.647620239257812,-3.1623797607421906,False,completo,True
2149,5107040,MT,Centro-Oeste,1060,0.5910877,0.5962264150943396,0.4089123,54.21,4.898768463134765,-4.871231536865231,False,completo,True
2150,4310850,RS,Sul,35,0.59120816,0.4,0.40879184,80.0,-20.87918472290039,-20.87918472290039,True,completo,False
2151,2911253,BA,Nordeste,38,0.5912533,0.47368421052631576,0.40874672,63.7,-4.574671936035159,-10.654671936035157,True,completo,True
2152,2504702,PB,Nordeste,32,0.59135073,0.40625,0.40864927,54.36,4.775074615478516,-4.9349253845214776,False,completo,True
2153,2602803,PE,Nordeste,508,0.5914189,0.5551181102362205,0.40858108,57.08,2.061891479492189,-6.6081085205078125,False,completo,False
2154,3556453,SP,Sudeste,545,0.5915212,0.6440366972477064,0.4084788,60.02,-0.867881317138675,-8.397881317138669,True,parcial,True
2155,4206009,SC,Sul,115,0.59154963,0.6869565217391305,0.40845037,,,,False,completo,True
2156,3510609,SP,Sudeste,3977,0.5918966,0.579834045763138,0.4081034,50.83,8.359659118652345,-2.690340881347659,False,parcial,True
2157,3524303,SP,Sudeste,449,0.5919109,0.5835189309576837,0.4080891,57.48,1.7110896301269563,-6.798910369873042,False,parcial,True
2158,4310801,RS,Sul,226,0.5920198,0.5707964601769911,0.4079802,77.79,-18.588019409179694,-19.338019409179694,True,completo,True
2159,2606606,PE,Nordeste,269,0.5920366,0.6319702602230484,0.4079634,55.58,3.623659057617189,-5.626340942382811,False,completo,True
2160,5104807,MT,Centro-Oeste,348,0.5920989,0.5545977011494253,0.4079011,60.83,-1.6201115417480452,-8.830111541748053,True,completo,True
2161,2616100,PE,Nordeste,61,0.59210646,0.6885245901639344,0.40789354,57.8,1.4106475830078153,-6.979352416992185,False,completo,True
2162,2207306,PI,Nordeste,64,0.5921894,0.453125,0.40781063,56.42,2.798936920166014,-6.131063079833979,False,completo,True
2163,5103502,MT,Centro-Oeste,291,0.59222203,0.6082474226804123,0.40777797,56.72,2.5022023010253918,-6.3077976989746105,False,completo,True
2164,2413557,RN,Nordeste,43,0.59236187,0.6046511627906976,0.40763813,61.18,-1.9438130187988278,-9.013813018798828,True,completo,True
2165,2104206,MA,Nordeste,310,0.59236526,0.7225806451612903,0.40763474,46.62,12.616526489257815,0.046526489257814774,False,completo,True
2166,4215208,SC,Sul,41,0.59237427,0.7804878048780488,0.40762573,56.69,2.5474267578125023,-6.272573242187505,False,completo,True
2167,4204350,SC,Sul,94,0.5923751,0.648936170212766,0.4076249,,,-11.552489318847663,False,completo,True
2168,3530706,SP,Sudeste,1351,0.59253305,0.6365655070318282,0.40746695,56.12,3.133303527832034,-5.906696472167965,False,parcial,True
2169,3306107,RJ,Sudeste,718,0.5926187,0.5571030640668524,0.4073813,61.95,-2.688128662109378,-9.458128662109374,True,completo,True
2170,2515708,PB,Nordeste,28,0.59263664,0.7142857142857143,0.40736336,46.27,12.993664245605466,0.3036642456054679,False,completo,True
2171,4126702,PR,Sul,47,0.59270316,0.46808510638297873,0.40729684,52.89,6.380317077636718,-3.889682922363278,False,completo,True
2172,3529807,SP,Sudeste,97,0.59271216,0.6804123711340206,0.40728784,51.31,7.961217346191404,-2.8987826538085955,False,parcial,True
2173,3161106,MG,Sudeste,612,0.5928105,0.6209150326797386,0.4071895,51.71,7.571051635742187,-3.148948364257812,False,completo,False
2174,1720499,TO,Norte,41,0.59290767,0.4634146341463415,0.40709233,67.92,-8.629232330322267,-13.069232330322265,True,completo,True
2175,3513801,SP,Sudeste,3765,0.5930242,0.6,0.4069758,47.05,12.252417755126956,-0.16758224487304574,False,parcial,True
2176,3515202,SP,Sudeste,79,0.59307086,0.5949367088607594,0.40692914,58.28,1.027086944580077,-7.172913055419926,False,parcial,True
2177,4311700,RS,Sul,54,0.59318584,0.6481481481481481,0.40681416,69.73,-10.411415557861332,-14.151415557861327,True,completo,True
2178,4204806,SC,Sul,412,0.59319174,0.5679611650485437,0.40680826,53.71,5.609175720214843,-4.350824279785158,False,completo,True
2179,3547809,SP,Sudeste,4506,0.5932968,0.6096316023080337,0.40670317,57.33,1.9996813964843767,-6.580318603515622,False,parcial,True
2180,4319711,RS,Sul,15,0.59335417,0.7333333333333333,0.40664583,80.0,-20.66458511352539,-20.66458511352539,True,completo,False
2181,3516705,SP,Sudeste,303,0.59337837,0.5775577557755776,0.40662163,56.55,2.787837219238284,-6.092162780761726,False,parcial,True
2182,4301958,RS,Sul,23,0.5934654,0.5217391304347826,0.4065346,70.55,-11.203461456298825,-14.633461456298832,True,completo,False
2183,2106631,MA,Nordeste,68,0.59353375,0.5735294117647058,0.40646625,66.46,-7.106625518798822,-12.106625518798822,True,completo,True
2184,3534005,SP,Sudeste,43,0.5936413,0.7441860465116279,0.40635872,52.45,6.914128112792966,-3.525871887207032,False,parcial,True
2185,2111904,MA,Nordeste,110,0.5937944,0.6,0.4062056,54.91,4.469440307617191,-5.040559692382814,False,completo,True
2186,2504157,PB,Nordeste,87,0.59384274,0.5862068965517241,0.40615726,53.21,6.1742735290527335,-3.975726470947265,False,completo,True
2187,3556701,SP,Sudeste,660,0.59385556,0.5590909090909091,0.40614444,56.12,3.265555267333987,-5.774444732666012,False,parcial,False
2188,3526407,SP,Sudeste,271,0.59401006,0.5977859778597786,0.40598994,58.49,0.9110047912597636,-7.208995208740234,False,parcial,True
2189,4321402,RS,Sul,112,0.59423953,0.625,0.40576047,69.61,-10.186045989990234,-13.966045989990235,True,completo,True
2190,3115904,MG,Sudeste,49,0.5942668,0.4489795918367347,0.40573323,35.95,23.47667770385742,7.496677703857422,False,completo,False
2191,5100250,MT,Centro-Oeste,657,0.5945731,0.7168949771689498,0.40542692,57.91,1.547309722900394,-6.8026902770996145,False,completo,False
2192,1100452,RO,Norte,438,0.5947519,0.723744292237443,0.4052481,54.78,4.695189208984374,-4.864810791015628,False,completo,True
2193,4305871,RS,Sul,31,0.5947867,0.6774193548387096,0.4052133,80.0,-20.52132797241211,-20.52132797241211,True,completo,True
2194,4203709,SC,Sul,79,0.5948031,0.43037974683544306,0.4051969,62.71,-3.229691467285157,-9.699691467285163,True,completo,True
2195,4321634,RS,Sul,15,0.5948522,0.4,0.4051478,80.0,-20.51477813720703,-20.51477813720703,True,completo,True
2196,3504305,SP,Sudeste,44,0.59487194,0.6363636363636364,0.40512806,59.41,0.07719406127930029,-7.69280593872071,False,parcial,False
2197,4309704,RS,Sul,49,0.5950492,0.6122448979591837,0.4049508,80.0,-20.495079040527344,-20.495079040527344,True,completo,False
2198,1506187,PA,Norte,376,0.59518665,0.699468085106383,0.40481335,63.45,-3.9313346862792997,-10.111334686279292,True,completo,True
2199,5006606,MS,Centro-Oeste,1793,0.59529656,0.682654768544339,0.40470344,61.45,-1.920344543457034,-8.890344543457033,True,completo,False
2200,1508050,PA,Norte,227,0.59533376,0.6255506607929515,0.40466624,72.29,-12.756625213623053,-15.516625213623044,True,completo,True
2201,2610905,PE,Nordeste,460,0.59561175,0.6456521739130435,0.40438825,63.02,-3.458823699951175,-9.808823699951176,True,completo,True
2202,2110203,MA,Nordeste,376,0.5957681,0.5664893617021277,0.4042319,62.92,-3.3431910705566423,-9.733191070556643,True,completo,True
2203,5003504,MS,Centro-Oeste,51,0.5958174,0.6862745098039216,0.4041826,35.93,23.651737518310547,7.661737518310545,False,completo,True
2204,2611507,PE,Nordeste,221,0.5958537,0.579185520361991,0.4041463,53.33,6.255369110107424,-3.854630889892576,False,completo,True
2205,4212254,SC,Sul,159,0.59592265,0.5974842767295597,0.40407735,,,-7.857733917236331,False,completo,True
2206,4314308,RS,Sul,43,0.595944,0.5581395348837209,0.404056,64.52,-4.92560150146484,-10.685601501464845,True,completo,True
2207,3520426,SP,Sudeste,167,0.59597266,0.6766467065868264,0.40402734,56.64,2.9572671508789057,-5.882732849121098,False,parcial,True
2208,1303304,AM,Norte,252,0.5960731,0.5238095238095238,0.4039269,80.0,-20.39269256591797,-20.39269256591797,True,completo,True
2209,3513900,SP,Sudeste,83,0.5960752,0.6144578313253012,0.40392482,56.9,2.707517242431642,-6.03248275756836,False,parcial,True
2210,4306551,RS,Sul,14,0.5961443,0.5714285714285714,0.40385568,80.0,-20.38556671142578,-20.38556671142578,True,completo,True
2211,5103304,MT,Centro-Oeste,230,0.5961554,0.4782608695652174,0.4038446,61.46,-1.8444604492187509,-8.804460449218752,True,completo,True
2212,2207504,PI,Nordeste,150,0.5961807,0.4666666666666667,0.40381932,55.7,3.9180686950683565,-5.281931304931646,False,completo,False
2213,5002803,MS,Centro-Oeste,93,0.5962019,0.5591397849462365,0.4037981,54.48,5.14018966674805,-4.529810333251959,False,completo,False
2214,4313425,RS,Sul,10,0.59632826,0.6,0.40367174,,,,False,completo,False
2215,2505105,PB,Nordeste,151,0.59665644,0.6291390728476821,0.40334356,55.49,4.175645599365232,-5.114354400634767,False,completo,True
2216,4118204,PR,Sul,1256,0.5969509,0.6226114649681529,0.4030491,64.89,-5.194912567138672,-10.814912567138677,True,completo,True
2217,4304622,RS,Sul,15,0.5970424,0.6,0.40295762,58.18,1.5242388916015628,-6.725761108398444,False,completo,True
2218,2614808,PE,Nordeste,151,0.59766984,0.7417218543046358,0.40233016,60.02,-0.2530169677734406,-7.773016967773444,True,completo,True
2219,5002209,MS,Centro-Oeste,398,0.5976915,0.5904522613065326,0.40230852,57.78,1.9891459655761707,-6.410854034423835,False,completo,True
2220,4309258,RS,Sul,15,0.5977173,0.6666666666666666,0.4022827,,,-11.838271484375,False,ausente,True
2221,3302403,RJ,Sudeste,2721,0.5979525,0.5938993017273061,0.40204751,63.19,-3.394750061035154,-9.68475006103516,True,completo,True
2222,4209904,SC,Sul,179,0.5979956,0.6033519553072626,0.40200442,63.17,-3.3704432678222673,-9.66044326782226,True,completo,True
2223,4314068,RS,Sul,16,0.5980102,0.75,0.40198982,80.0,-20.19898223876953,-20.19898223876953,True,completo,True
2224,3523008,SP,Sudeste,47,0.5980763,0.7872340425531915,0.40192372,54.6,5.2076286315917955,-4.412371368408202,False,parcial,True
2225,3547007,SP,Sudeste,71,0.598106,0.8732394366197183,0.40189397,55.23,4.5806040954589875,-4.799395904541015,False,parcial,False
2226,1303403,AM,Norte,1355,0.59823865,0.6214022140221402,0.40176135,56.53,3.2938639831542957,-5.5861360168457,False,completo,True
2227,1720002,TO,Norte,42,0.5982568,0.5714285714285714,0.40174317,60.03,-0.20431640625000114,-7.724316406249997,True,completo,True
2228,3115458,MG,Sudeste,114,0.59829503,0.6842105263157895,0.40170497,42.58,17.249502105712892,3.2995021057128895,False,completo,True
2229,4216602,SC,Sul,1883,0.59848326,0.5783324482209241,0.40151674,,,,False,completo,False
2230,3520905,SP,Sudeste,140,0.5984864,0.55,0.40151358,59.79,0.0586404418945321,-7.561359558105465,False,parcial,True
2231,3529658,SP,Sudeste,16,0.5985468,0.5625,0.4014532,41.56,18.294679107666013,4.014679107666012,False,parcial,True
2232,4202800,SC,Sul,390,0.598622,0.5923076923076923,0.40137798,63.84,-3.9777983093261753,-10.007798309326176,True,completo,True
2233,2606002,PE,Nordeste,1278,0.59867674,0.6971830985915493,0.40132326,56.86,3.0076757812500006,-5.7523242187500045,False,completo,True
2234,3525409,SP,Sudeste,40,0.59870344,0.5,0.40129656,50.82,9.050346069335937,-1.99965393066406,False,parcial,True
2235,3504503,SP,Sudeste,813,0.5987331,0.5264452644526445,0.40126687,61.23,-1.3566860961914031,-8.406686096191407,True,parcial,True
2236,4215109,SC,Sul,120,0.59873825,0.6833333333333333,0.40126175,60.87,-0.9961749267578099,-8.186174926757815,True,completo,True
2237,3501301,SP,Sudeste,247,0.59883106,0.7246963562753036,0.40116894,58.23,1.6531062316894563,-6.576893768310541,False,parcial,True
2238,4206702,SC,Sul,225,0.5989138,0.6266666666666667,0.4010862,57.65,2.241380310058595,-6.208619689941401,False,completo,True
2239,3553500,SP,Sudeste,103,0.59893334,0.5728155339805825,0.40106666,58.05,1.8433334350585966,-6.44666656494141,False,parcial,True
2240,2104107,MA,Nordeste,194,0.5990044,0.788659793814433,0.4009956,50.73,9.170440216064456,-1.9095597839355491,False,completo,True
2241,4305603,RS,Sul,27,0.59914935,0.8518518518518519,0.40085065,66.33,-6.41506393432617,-11.465063934326167,True,completo,True
2242,5105200,MT,Centro-Oeste,138,0.5991902,0.6811594202898551,0.40080982,53.79,6.129017791748048,-3.800982208251952,False,completo,True
2243,2606309,PE,Nordeste,109,0.59937125,0.6788990825688074,0.40062875,57.04,2.8971261596679696,-5.792873840332035,False,completo,True
2244,2704807,AL,Nordeste,94,0.599424,0.4148936170212766,0.400576,52.02,7.922401885986325,-2.6775981140136693,False,completo,False
2245,3532900,SP,Sudeste,86,0.59954077,0.686046511627907,0.40045923,55.45,4.504078674316403,-4.795921325683594,False,parcial,True
2246,4201109,SC,Sul,26,0.5995525,0.5769230769230769,0.4004475,,,-5.7047502136230435,False,completo,True
2247,2106300,MA,Nordeste,144,0.599599,0.8194444444444444,0.400401,56.28,3.679899902343749,-5.300100097656255,False,completo,True
2248,2411908,RN,Nordeste,55,0.5996529,0.6909090909090909,0.4003471,60.69,-0.7247099304199196,-7.984709930419925,True,completo,True
2249,4323507,RS,Sul,22,0.5996581,0.7272727272727273,0.40034193,80.0,-20.034191131591797,-20.034191131591797,True,completo,False
2250,4317756,RS,Sul,22,0.5997287,0.7727272727272727,0.4002713,77.57,-17.597130126953118,-18.42713012695313,True,completo,True
2251,2918704,BA,Nordeste,23,0.59989774,0.5652173913043478,0.40010226,69.64,-9.650227203369141,-13.420227203369137,True,completo,True
2252,4211751,SC,Sul,252,0.59990346,0.6706349206349206,0.40009654,59.2,0.7903450012207003,-7.049654998779303,False,completo,True
2253,3518404,SP,Sudeste,904,0.59990925,0.5597345132743363,0.40009075,60.67,-0.6790751647949236,-7.94907516479492,True,parcial,True
2254,4319109,RS,Sul,59,0.60002065,0.6440677966101694,0.39997935,80.0,-19.997936248779297,-19.997936248779297,True,completo,True
2255,5300108,DF,Centro-Oeste,22111,0.60008025,0.5942743430871512,0.39991975,,,,False,ausente,True
2256,5102686,MT,Centro-Oeste,161,0.6001025,0.6583850931677019,0.39989752,53.38,6.630250091552732,-3.4597499084472645,False,completo,False
2257,4307864,RS,Sul,26,0.6001808,0.6923076923076923,0.3998192,80.0,-19.981918334960938,-19.981918334960938,True,completo,True
2258,2105401,MA,Nordeste,772,0.600182,0.6049222797927462,0.399818,57.76,2.258199920654299,-6.151800079345705,False,completo,True
2259,3302700,RJ,Sudeste,1946,0.60021573,0.5976361767728674,0.39978427,60.52,-0.49842788696289375,-7.828427886962885,True,completo,True
2260,4208708,SC,Sul,113,0.60026,0.6548672566371682,0.39973998,57.49,2.536000976562498,-5.9739990234375,False,completo,True
2261,4314753,RS,Sul,24,0.60031855,0.6666666666666666,0.39968145,80.0,-19.968143463134766,-19.968143463134766,True,completo,True
2262,2605301,PE,Nordeste,335,0.6003878,0.5552238805970149,0.3996122,60.53,-0.4912197875976574,-7.811219787597651,True,completo,True
2263,4323200,RS,Sul,16,0.6004727,0.5625,0.3995273,80.0,-19.95273208618164,-19.95273208618164,True,completo,True
2264,3157609,MG,Sudeste,40,0.6004877,0.725,0.3995123,40.26,19.788770904541018,5.088770904541015,False,completo,True
2265,4208203,SC,Sul,2165,0.6005139,0.5584295612009238,0.39948612,,,,False,completo,False
2266,4315156,RS,Sul,20,0.6006305,0.65,0.39936948,78.65,-18.58694686889649,-19.046946868896484,True,completo,True
2267,4315172,RS,Sul,16,0.6007347,0.75,0.3992653,79.98,-19.906528930664066,-19.916528930664057,True,completo,True
2268,5007406,MS,Centro-Oeste,288,0.6007748,0.5034722222222222,0.39922518,52.63,7.447484130859372,-2.922515869140625,False,completo,True
2269,5103205,MT,Centro-Oeste,383,0.601035,0.6422976501305483,0.398965,54.3,5.80350036621094,-3.9364996337890688,False,completo,True
2270,4116505,PR,Sul,16,0.601216,0.4375,0.39878398,44.57,15.551601104736328,2.2716011047363267,False,completo,True
2271,2514701,PB,Nordeste,31,0.60123336,0.4838709677419355,0.39876664,56.21,3.9133367919921866,-5.096663208007811,False,completo,True
2272,3552403,SP,Sudeste,2702,0.6013169,0.5810510732790526,0.39868307,57.39,2.7416909790039057,-5.8083090209960915,False,parcial,True
2273,4104253,PR,Sul,345,0.6016926,0.5797101449275363,0.39830738,63.18,-3.010738067626953,-9.300738067626952,True,completo,True
2274,3555000,SP,Sudeste,536,0.6017138,0.5522388059701493,0.39828622,55.08,5.0913790893554705,-4.348620910644527,False,parcial,True
2275,2105005,MA,Nordeste,334,0.6020258,0.5898203592814372,0.3979742,64.63,-4.42742050170898,-10.147420501708979,True,completo,True
2276,3503000,SP,Sudeste,54,0.60207677,0.7222222222222222,0.39792323,49.16,11.047675933837894,-0.6123240661621097,False,parcial,True
2277,3507159,SP,Sudeste,54,0.6023308,0.5555555555555556,0.3976692,60.25,-0.016918182373046875,-7.456918182373045,True,parcial,False
2278,1508159,PA,Norte,397,0.60234755,0.6120906801007556,0.39765245,67.88,-7.645243530273433,-12.095243530273436,True,completo,True
2279,3524808,SP,Sudeste,385,0.60239965,0.7064935064935065,0.39760035,59.42,0.8199635314941389,-6.940036468505866,False,parcial,False
2280,2108256,MA,Nordeste,189,0.6024419,0.5767195767195767,0.3975581,68.13,-7.885809783935542,-12.23580978393555,True,completo,True
2281,3302809,RJ,Sudeste,147,0.60244304,0.5714285714285714,0.39755696,61.95,-1.705695343017581,-8.475695343017577,True,completo,True
2282,2514404,PB,Nordeste,47,0.6024504,0.44680851063829785,0.39754963,60.23,0.015037078857425001,-7.434962921142585,False,completo,False
2283,2504801,PB,Nordeste,106,0.60250425,0.49056603773584906,0.39749575,69.16,-8.909572753906247,-12.869572753906255,True,completo,True
2284,5205497,GO,Centro-Oeste,1221,0.60250473,0.6191646191646192,0.39749527,56.04,4.210473022460938,-4.859526977539062,False,completo,True
2285,4210803,SC,Sul,83,0.60250866,0.4819277108433735,0.39749134,58.99,1.2608659362792949,-6.669134063720705,False,completo,True
2286,4205209,SC,Sul,49,0.6025509,0.5918367346938775,0.39744908,60.39,-0.1349073791503912,-7.514907379150387,True,completo,True
2287,4306924,RS,Sul,17,0.602577,0.4117647058823529,0.39742303,77.38,-17.122301940917964,-18.02230194091797,True,completo,False
2288,4310462,RS,Sul,18,0.6027184,0.4444444444444444,0.3972816,80.0,-19.72815704345703,-19.72815704345703,True,completo,True
2289,2513851,PB,Nordeste,25,0.6027921,0.36,0.39720792,50.76,9.519209136962893,-1.5507908630371077,False,completo,True
2290,5007703,MS,Centro-Oeste,162,0.6028793,0.5308641975308642,0.3971207,58.52,1.7679295349121062,-6.342070465087886,False,completo,True
2291,3154606,MG,Sudeste,3421,0.60306364,0.6062554808535516,0.39693636,59.14,1.1663659667968744,-6.70363403320313,False,completo,True
2292,5002951,MS,Centro-Oeste,431,0.6031502,0.6357308584686775,0.3968498,49.18,11.135017700195313,-0.5149822998046858,False,completo,True
